TITLE,PRICE(INR),RATING,RATING COUNTS,LINK
Kuber Industries Toiletry Travel Bags Shaving Kit/Pouch/Bag for Men and Women with 2 Main Compartment (Wine)-KUBMART11928,198,4.0 out of 5 stars,498,https://www.amazon.in/Kuber-Industries-Toiletry-Compartment-KUBMART11928/dp/B08Q91ZY29/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1692707587&sprefix=ba%2Caps%2C283&sr=8-195
Trunkit Waterproof Travelling Trekking Hiking Camping Bag Backpack Series 55 litres Mt Calling Rucksack with Rain Cover,559,4.0 out of 5 stars,"1,040",https://www.amazon.in/Trunkit-Waterproof-Travelling-Trekking-Backpack/dp/B08GZB73RZ/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1692707587&sprefix=ba%2Caps%2C283&sr=8-196
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDc1ODg1NDUyMDE1NTk4OjE2OTI3MDc1ODc6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707587%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",499,3.0 out of 5 stars,6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDc1ODg1NDUyMDE1NTk4OjE2OTI3MDc1ODc6c3BfYnRmOjMwMDAxNjYxODE5NjczMjo6MDo6&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707587%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"WALKENT Premium, Stylish & Semi-Hard Shell 15.6"" Laptop Bag | Anti-Theft Pocket | Waterproof Fabric & Zipper | Side Bottle Pocket | Office & College | For Men & Women","3,290"
"Arctic Hunter Hard-Top 15.6"" Laptop Bag 21L (Model Secure) Anti-Theft Built-in Combination Lock, Waterproof for Office, College, Men, Women","3,990",4.3 out of 5 stars,41,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcwOTA2MTk3NTQ1OTg6MTY5MjcwNzYxOTpzcF9hdGZfbmV4dDoyMDE1MzAzODc4OTE5ODo6MDo6&url=%2FSecure-Combination-Waterproof-College-Walkent%2Fdp%2FB09T71WXSF%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707619%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
EXOTIC Sling Bag For Women's/Girl,427,4.1 out of 5 stars,"1,241",https://www.amazon.in/EXOTIC-Sling-Bag-Womens-Girl/dp/B0B1Q9PQYJ/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-195
NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue),523,4.0 out of 5 stars,123,https://www.amazon.in/NIVIA-Polyester-Shoulder-Compartment-Accessories/dp/B07NJGW3WX/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-196
WildHorn Leather Messenger Bag for Men I Handcrafted I Adjustable Strap I DIMENSION:L- 11 inch H-9.5 inch W- 3 inch,"1,999",4.1 out of 5 stars,265,https://www.amazon.in/WildHorn-Vintage-Leather-Brown-Messenger/dp/B07GLJH9T3/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-197
"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print","1,004",4.3 out of 5 stars,4,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-198
Moritz Structured Color Blocked Sling Bag,"1,169",3.8 out of 5 stars,161,https://www.amazon.in/Lavie-Moritz-Womens-Sling-Grey/dp/B07SRY4WPD/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-199
Gear Vintage2 28L Medium Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack for Men/Women- Black,979,4.4 out of 5 stars,"1,881",https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-200
Police Large Size Walt Laptop Backpack Business Office College Travel Bags For Men Fits Upto 15 Inch Laptop Notebook - Black,"1,689",4.1 out of 5 stars,668,https://www.amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-201
"Kuber Industries Embroidery Small Hand Bag, Tote Bag, Purse For Daily Trips, Travel, Office & All Occasions For Women & Girls (Gold)-HS_38_KUBMART21477",148,3.5 out of 5 stars,75,https://www.amazon.in/Kuber-Industries-Embroidery-Occasions-HS_38_KUBMART21477/dp/B095C9DPDM/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-202
FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcwOTA2MTk3NTQ1OTg6MTY5MjcwNzYxOTpzcF9tdGY6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707619%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcwOTA2MTk3NTQ1OTg6MTY5MjcwNzYxOTpzcF9tdGY6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707619%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Koel by Lavie Pearl Tote bag,679.,3.7 out of 5 stars,29,https://www.amazon.in/Koel-Womens-Pearl-Tote-bag/dp/B0B98W7VK7/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-205
ASTRID Cotton Tote Bags,689,3.9 out of 5 stars,84,https://www.amazon.in/ASTRID-Womens-Freebie-Watermelon-Textured/dp/B08Q7G31MM/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-206
MI Business Casual 21L Water Resistant Laptop Backpack,999,4.4 out of 5 stars,"1,392",https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-207
"Amazon Basics Slope 15.6-Inch Laptop Backpack for Office or College, Anti-Theft Design (23 L, Black)",869,4.3 out of 5 stars,218,https://www.amazon.in/Amazon-15-6-Inch-Backpack-College-Anti-Theft/dp/B0C8NWKRRH/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-208
Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance,328,4.0 out of 5 stars,723,https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-209
EXOTIC Women Sling Bag,629,4.2 out of 5 stars,364,https://www.amazon.in/EXOTIC-Womens-DualtoneCrossbody-bag-Blue/dp/B09DTFVTYB/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-210
"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.4 out of 5 stars,198,https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-211
EXOTIC Womens Crossbody bag,689,4.2 out of 5 stars,162,https://www.amazon.in/EXOTIC-Womens-Plain-Sling-GREEN/dp/B0B2LQM4TK/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1692707619&sprefix=ba%2Caps%2C283&sr=8-212
"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",499,3.0 out of 5 stars,6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcwOTA2MTk3NTQ1OTg6MTY5MjcwNzYxOTpzcF9idGY6MzAwMDE2NjE4MTk2NzMyOjowOjo&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707619%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDcwOTA2MTk3NTQ1OTg6MTY5MjcwNzYxOTpzcF9idGY6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707619%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99,(5-star: 84%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NjUxMDM5MDIzOTY1OTg6MTY5MjcwNzY1MTpzcF9hdGZfbmV4dDoyMDE1Mzk2MjQyMTQ5ODo6MDo6&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707651%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","3,999",4.4 out of 5 stars,513,(5-star: 65%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NjUxMDM5MDIzOTY1OTg6MTY5MjcwNzY1MTpzcF9hdGZfbmV4dDoyMDA3OTU0MzI0ODA5ODo6MDo6&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707651%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,764,4.0 out of 5 stars,147,(5-star: 53%),https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-College/dp/B09Q63JWCH/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-211
American Tourister Harp Duffle Bag 52 CM Grey,"1,199",3.8 out of 5 stars,22,(5-star: 39%),https://www.amazon.in/American-Tourister-Harp-Duffle-Grey/dp/B0BTHP5LS1/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-212
Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,754,3.4 out of 5 stars,68,(5-star: 28%),https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-213
Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,439,4.0 out of 5 stars,"4,283",(5-star: 46%),https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-214
"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",929,3.8 out of 5 stars,885,(5-star: 48%),https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-215
F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"1,149",4.4 out of 5 stars,258,(5-star: 63%),https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-216
GEAR Black and Orange 49 cms Casual Backpack (BKPCARYON0106),209,3.8 out of 5 stars,"5,578",(5-star: 45%),https://www.amazon.in/Black-Orange-Casual-Backpack-BKPCARYON0106/dp/B019HA8AQO/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-217
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",699,3.9 out of 5 stars,347,(5-star: 45%),https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-218
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78,(5-star: 64%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NjUxMDM5MDIzOTY1OTg6MTY5MjcwNzY1MTpzcF9tdGY6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707651%26sprefix%3Dba%252Caps%252C283%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",499,3.0 out of 5 stars,6,(5-star: 49%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NjUxMDM5MDIzOTY1OTg6MTY5MjcwNzY1MTpzcF9tdGY6MzAwMDE2NjE4MTk2NzMyOjowOjo&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707651%26sprefix%3Dba%252Caps%252C283%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,749,4.0 out of 5 stars,"6,223",(5-star: 51%),https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Navy/dp/B07FMBQ891/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-221
"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,249",4.4 out of 5 stars,62,(5-star: 60%),https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-222
Lenovo 15.6-inch Casual Laptop Briefcase T210,799,4.3 out of 5 stars,"4,386",(5-star: 60%),https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-223
Aristrocrat Unisex Laptop Bag Grey,803,4.4 out of 5 stars,32,(5-star: 67%),https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-224
"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",599,5.0 out of 5 stars,4,(5-star: 100%),https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-225
GREENLANDS Adjustable Straps Backpack for School College Laptop Office Travel Bag for Men & Women - Quad,"1,742",3.9 out of 5 stars,101,(5-star: 51%),https://www.amazon.in/GREENLANDS-Backpack-College-Lightweight-Stylish/dp/B08ML7RWG6/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-226
VIULVUK Professional Large Makeup Kit Organizer for Girls | Waterproof Cosmetic Bags with Big Compartment | Wash Bag & Travel Toiletry Pouch for Women's Skincare Accessories Storage (Grey Flamingo),209,3.8 out of 5 stars,6,(5-star: 60%),https://www.amazon.in/Professional-Organizer-Waterproof-Compartment-Accessories/dp/B0C7VJ1LFG/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-227
"Gear Jacquard 26 Ltrs Camo Black Fashion Backpack For School, College, Travel With Raincover (Bkpjcqurd1401) With Raincover",839,4.2 out of 5 stars,386,(5-star: 57%),https://www.amazon.in/Gear-Jacquard-Fashion-Backpack-BKPJCQURD1401/dp/B08GY328RX/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1692707651&sprefix=ba%2Caps%2C283&sr=8-228
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89,(5-star: 62%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NjUxMDM5MDIzOTY1OTg6MTY5MjcwNzY1MTpzcF9idGY6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707651%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,179,(5-star: 56%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NjUxMDM5MDIzOTY1OTg6MTY5MjcwNzY1MTpzcF9idGY6MjAwOTc1Nzk1MDE3OTg6OjA6Og&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707651%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"WALKENT Premium, Stylish & Semi-Hard Shell 15.6"" Laptop Bag | Anti-Theft Pocket | Waterproof Fabric & Zipper | Side Bottle Pocket | Office & College | For Men & Women","3,290"
FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99,(5-star: 84%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQxOTc5MTkyNTc5NTk4OjE2OTI3MDc2ODM6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,579,3.9 out of 5 stars,506,(5-star: 46%),https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-227
"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",699,3.9 out of 5 stars,347,(5-star: 45%),https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-228
Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,899,4.0 out of 5 stars,8,(5-star: 62%),https://www.amazon.in/Elegant-Leatherette-Waterproof-Backpack-Business/dp/B0C4GVCM3Y/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-229
AirCase C40 Laptop Backpack Rucksacks Messenger Ba,999,3.2 out of 5 stars,122,(5-star: 38%),https://www.amazon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-230
Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,239,3.6 out of 5 stars,"7,981",(5-star: 42%),https://www.amazon.in/Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-231
NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),486,4.6 out of 5 stars,3,(5-star: 64%),https://www.amazon.in/Waterproof-Backpack-College-Business-Dimensions/dp/B0BW95MXRJ/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-232
HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray),"1,090",4.0 out of 5 stars,175,(5-star: 50%),https://www.amazon.in/HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-233
"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Navy Blue)",499,3.0 out of 5 stars,6,(5-star: 49%),https://www.amazon.in/Zebronics-Compartment-Backpacks-15-6-inch-Polyester/dp/B0C6QRTVCX/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1692707683&sprefix=ba%2Caps%2C283&sr=8-234
"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","3,999",4.4 out of 5 stars,513,(5-star: 65%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQxOTc5MTkyNTc5NTk4OjE2OTI3MDc2ODM6c3BfbXRmOjIwMDc5NTQzMjQ4MDk4OjowOjo&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
